Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
31 AUG 2026,SANWARIA,BZ,SANWARIA CONSUMER LIMITED,Listed    ,31 AUG 2026,               1.00,         736100000,              0.20,      139859000.00  
31 AUG 2026,SAPPHIRE,EQ,SAPPHIRE FOODS INDIA LTD ,Listed    ,31 AUG 2026,               2.00,         321382905,            234.40,    75335366761.05  
31 AUG 2026,SAPPL,EQ,SHREE AJIT PULP & PAPER L,Permitted ,31 AUG 2026,              10.00,           8850744,            276.35,     2445903104.40     
31 AUG 2026,SARDAEN,EQ,SARDA ENERGY & MIN LTD   ,Listed    ,31 AUG 2026,               1.00,         352381270,            498.90,   175803015603.00   
31 AUG 2026,SAREGAMA,EQ,SAREGAMA INDIA LIMITED   ,Listed    ,31 AUG 2026,               1.00,         192809490,            479.90,    92529274251.00  
31 AUG 2026,SARLAPOLY,EQ,SARLA PERF. FIBERS LTD   ,Listed    ,31 AUG 2026,               1.00,          79503000,            100.00,     7951095030.00 
31 AUG 2026,SAROJA,SM,SAROJA PHARMA INDUS IND L,Listed    ,31 AUG 2026,              10.00,           4020486,             40.95,      164638901.70    
31 AUG 2026,SARTELE,SM,SAR TELEVENTURE LIMITED  ,Listed    ,31 AUG 2026,               2.00,          50147500,             93.45,     4686283875.00   
31 AUG 2026,SARVESHWAR,EQ,SARVESHWAR FOODS LIMITED ,Listed    ,31 AUG 2026,               1.00,        1231626469,              3.35,     4138264935.85
31 AUG 2026,SASKEN,EQ,SASKEN TECHNOLOGIES LTD  ,Listed    ,31 AUG 2026,              10.00,          15186471,           1899.50,    28846701664.50    
31 AUG 2026,SATECH,SM,S A TECH SOFTWARE INDIA L,Listed    ,31 AUG 2026,              10.00,          13057281,             39.40,      514456871.40    
31 AUG 2026,SATIA,EQ,SATIA INDUSTRIES LIMITED ,Listed    ,31 AUG 2026,               1.00,         100000000,             56.90,     5688000000.00     
31 AUG 2026,SATIN,EQ,SATIN CREDIT NET LTD     ,Listed    ,31 AUG 2026,              10.00,         110470965,            224.00,    24747705579.30     
31 AUG 2026,SATIPOLY,ST,SATI POLY PLAST LIMITED  ,Listed    ,31 AUG 2026,              10.00,           4947000,             39.95,      197632650.00  
31 AUG 2026,SATKARTAR,SM,SAT KARTAR LIFE LIMITED  ,Listed    ,31 AUG 2026,              10.00,          15795276,            125.40,     1980727610.40 
31 AUG 2026,SATTVAENGG,SM,SATTVA ENGINEERING CSTN L,Listed    ,31 AUG 2026,              10.00,          17468616,             61.00,     1065585576.00
31 AUG 2026,SAURASHCEM,EQ,SAURASHTRA CEMENT LIMITED,Listed    ,31 AUG 2026,              10.00,         111287280,             55.80,     6212055969.60
31 AUG 2026,SAVY,SM,SAVY INFRA AND LOGI LTD  ,Listed    ,28 AUG 2026,              10.00,          20808480,            137.05,     2851802184.00      
31 AUG 2026,SAWALIYA,SM,SAWALIYA FOOD PRODUCTS L ,Listed    ,31 AUG 2026,              10.00,           9918220,            153.00,     1517487660.00  
31 AUG 2026,SAYAJIHOTL,EQ,SAYAJI HOTELS LTD.       ,Permitted ,31 AUG 2026,              10.00,          17517977,            318.55,     5580351573.35
31 AUG 2026,SAYAJIIND,EQ,SAYAJI INDUSTRIES LTD.   ,Permitted ,31 AUG 2026,               5.00,          25280000,            118.65,     2999724800.00 
31 AUG 2026,SBC,EQ,SBC EXPORTS LIMITED      ,Listed    ,31 AUG 2026,               1.00,         476190000,             42.15,    20071408500.00       
31 AUG 2026,SBCL,EQ,SHIVALIK BIMETAL CON. LTD,Listed    ,31 AUG 2026,               2.00,          57604200,           1070.00,    61636494000.00      
31 AUG 2026,SBFC,EQ,SBFC FINANCE LIMITED     ,Listed    ,31 AUG 2026,              10.00,        1107306773,             98.80,   109424055307.85      
31 AUG 2026,SBGLP,EQ,SURATWWALA BUS GROUP LTD ,Listed    ,31 AUG 2026,               1.00,         173416440,             24.15,     4189741190.40     
31 AUG 2026,SBICARD,EQ,SBI CARDS & PAY SER LTD  ,Listed    ,31 AUG 2026,              10.00,         951609294,            644.75,   613550092306.50   
31 AUG 2026,SBIFUNDS,EQ,SBI FUNDS MANAGEMENT LTD ,Listed    ,31 AUG 2026,               1.00,        2036827612,            577.50,  1176267945930.00  
31 AUG 2026,SBILIFE,EQ,SBI LIFE INSURANCE CO LTD,Listed    ,31 AUG 2026,              10.00,        1003171541,           1740.50,  1746020067110.50   
31 AUG 2026,SBIN,EQ,STATE BANK OF INDIA      ,Listed    ,31 AUG 2026,               1.00,        9230617586,           1060.00,  9784454641160.00      
31 AUG 2026,SCANSTL,BE,SCAN STEELS LTD.         ,Permitted ,31 AUG 2026,              10.00,          58602295,             58.85,     3448159037.80   
31 AUG 2026,SCHAEFFLER,EQ,SCHAEFFLER INDIA LIMITED ,Listed    ,31 AUG 2026,               2.00,         156303670,           4014.80,   627527974316.00
31 AUG 2026,SCHAND,EQ,S CHAND AND COMPANY LTD  ,Listed    ,31 AUG 2026,               5.00,          35272192,            137.75,     4859097169.90    
31 AUG 2026,SCHNEIDER,EQ,SCHNEIDER ELECTRIC INFRA ,Listed    ,31 AUG 2026,               2.00,         239104035,           1219.20,   291515639472.00 
31 AUG 2026,SCI,EQ,SHIPPING CORP OF INDIA LT,Listed    ,31 AUG 2026,              10.00,         465799010,            289.60,   134895393296.00       
31 AUG 2026,SCILAL,EQ,SHIPPING CORP OF ILA LTD ,Listed    ,31 AUG 2026,              10.00,         465799010,             39.70,    18492220697.00    
31 AUG 2026,SCML,SM,SHARP CHUCKS N MACHINES L,Listed    ,31 AUG 2026,              10.00,          14496792,             86.00,     1246724112.00      
31 AUG 2026,SCODATUBES,EQ,SCODA TUBES LIMITED      ,Listed    ,31 AUG 2026,              10.00,          59908900,            128.40,     7691104582.00
31 AUG 2026,SCPL,BE,SHEETAL COOL PRODUCTS LTD,Listed    ,31 AUG 2026,              10.00,          10500000,            634.75,     6664875000.00      
31 AUG 2026,SDBL,EQ,SOM DIST & BREW LTD      ,Listed    ,31 AUG 2026,               2.00,         194988432,             72.70,    14175659006.40      
31 AUG 2026,SDREAMS,SM,S D RETAIL LIMITED       ,Listed    ,31 AUG 2026,              10.00,          18722386,             85.55,     1601700122.30   
31 AUG 2026,SEAMECLTD,EQ,SEAMEC LIMITED           ,Listed    ,31 AUG 2026,              10.00,          25425000,           1674.80,    42581790000.00 
31 AUG 2026,SECL,SZ,SALASAR EXTERIOR CONT LTD,Listed    ,Not Traded ,               1.00,         102948350,              2.65,      272813127.50      
31 AUG 2026,SECMARK,EQ,SECMARK CONSULTANCY LTD  ,Listed    ,31 AUG 2026,              10.00,          10447000,            163.25,     1705681690.00   
31 AUG 2026,SECURKLOUD,EQ,SECUREKLOUD TECH LIMITED ,Listed    ,31 AUG 2026,               5.00,          33410605,             17.50,      585019693.55
31 AUG 2026,SEDEMAC,EQ,SEDEMAC MECHATRONICS LTD ,Listed    ,31 AUG 2026,              10.00,          44161500,           3089.40,   136432538100.00   
31 AUG 2026,SEIL,EQ,SHANTI EDU INITIATIVES L ,Permitted ,31 AUG 2026,               1.00,         161000000,            203.25,    32724860000.00      
31 AUG 2026,SEITINVIT,IV,SUSTAINABLE ENERGY INFRA ,Listed    ,28 AUG 2026,             100.00,         324000000,            124.00,    40176000000.00 
31 AUG 2026,SEJALLTD,EQ,SEJAL GLASS LIMITED      ,Listed    ,31 AUG 2026,              10.00,          11400000,            707.00,     8059800000.00  
31 AUG 2026,SEKURITIND,EQ,SAINT GOBAIN SEKUR IND L ,Permitted ,31 AUG 2026,              10.00,          91105700,            114.45,    10427047365.00
31 AUG 2026,SEL,SM,SUNGARNER ENERGIES LTD   ,Listed    ,31 AUG 2026,              10.00,           2318750,            308.40,      715102500.00       
31 AUG 2026,SELLOWRAP,SM,SELLOWRAP INDUSTRIES LTD ,Listed    ,31 AUG 2026,              10.00,          13744220,             66.95,      920175529.00 
31 AUG 2026,SELMC,EQ,SEL MANUFACTURING CO LTD ,Listed    ,31 AUG 2026,              10.00,          33134700,             27.35,      906234045.00     
31 AUG 2026,SEMAC,EQ,SEMAC CONSTRUCTION LTD   ,Listed    ,31 AUG 2026,              10.00,           3117308,            281.95,      878924990.60     
31 AUG 2026,SENCO,EQ,SENCO GOLD LIMITED       ,Listed    ,31 AUG 2026,               5.00,         163838649,            348.60,    57114153041.40     
31 AUG 2026,SENORES,EQ,SENORES PHARMACEUTICALS L,Listed    ,31 AUG 2026,              10.00,          46053588,           1432.80,    65985580886.40   
31 AUG 2026,SEPC,EQ,SEPC LIMITED             ,Listed    ,31 AUG 2026,              10.00,        1920373759,              5.45,    10446833248.95      
31 AUG 2026,SERVICE,SM,SERVICE CARE LIMITED     ,Listed    ,31 AUG 2026,              10.00,          13328500,             71.45,      952321325.00   
31 AUG 2026,SERVOTECH,EQ,SERVOTECH REN POW SYS LTD,Listed    ,31 AUG 2026,               1.00,         225845348,             79.80,    18020200316.90 
31 AUG 2026,SESHAPAPER,EQ,SESHASAYEE PAPER & BOARDS,Listed    ,31 AUG 2026,               2.00,          63068140,            229.35,    14464047227.60
31 AUG 2026,SETCO,BE,SETCO AUTOMOTIVE LTD     ,Listed    ,31 AUG 2026,               2.00,         133767275,             17.70,     2367680767.50     
31 AUG 2026,SETL,EQ,STANDARD ENGNG TCNLGY LTD,Listed    ,31 AUG 2026,              10.00,         199491662,            369.50,    73712169109.00      
31 AUG 2026,SETUINFRA,BZ,SETUBANDHAN INFRA LTD    ,Listed    ,31 AUG 2026,               1.00,         125678260,              0.50,       61582347.40 
31 AUG 2026,SEYAIND,BE,SEYA INDUSTRIES LIMITED  ,Listed    ,31 AUG 2026,              10.00,          26570540,             12.20,      324160588.00   
31 AUG 2026,SFL,EQ,SHEELA FOAM LIMITED      ,Listed    ,31 AUG 2026,               5.00,         109203314,            641.75,    70081226759.50       
31 AUG 2026,SFML,SM,SUPREME FACILITY MGMT LTD,Listed    ,27 AUG 2026,              10.00,          24829200,             23.00,      571071600.00      
31 AUG 2026,SGFIN,EQ,SG FINSERVE LIMITED      ,Listed    ,31 AUG 2026,              10.00,          65895000,            688.65,    45378591750.00     
31 AUG 2026,SGIL,EQ,SYNERGY GREEN IND. LTD   ,Listed    ,31 AUG 2026,              10.00,          15543000,            603.00,     9372429000.00      
31 AUG 2026,SGL,EQ,STL GLOBAL LIMITED       ,Listed    ,31 AUG 2026,              10.00,          26990914,             10.40,      280435596.45       
31 AUG 2026,SGLRES,EQ,SGL RESOURCES LIMITED    ,Permitted ,31 AUG 2026,               2.00,         250479800,              2.40,      596141924.00    
31 AUG 2026,SGMART,EQ,SG MART LIMITED          ,Listed    ,31 AUG 2026,               1.00,         126035200,            803.30,   101244076160.00    
31 AUG 2026,SGRL,EQ,SHREE GANESH REMEDIES LTD,Permitted ,31 AUG 2026,              10.00,          12834922,            606.70,     7786947177.40      
31 AUG 2026,SHADOWFAX,EQ,SHADOWFAX TECHNOLOGIES L ,Listed    ,31 AUG 2026,              10.00,         584980412,            258.50,   151205736893.75 
31 AUG 2026,SHAH,EQ,SHAH METACORP LIMITED    ,Listed    ,31 AUG 2026,               1.00,         987679005,              3.60,     3565521208.05      
31 AUG 2026,SHAHALLOYS,EQ,SHAH ALLOYS LIMITED      ,Listed    ,31 AUG 2026,              10.00,          19797540,            107.70,     2131997082.60
31 AUG 2026,SHAILY,EQ,SHAILY ENG PLASTICS LTD  ,Listed    ,31 AUG 2026,               2.00,          45995248,           3272.30,   150510250030.40    
31 AUG 2026,SHAIVAL,ST,SHAIVAL REALITY LIMITED  ,Listed    ,20 MAR 2026,              10.00,          11574000,             33.00,      381942000.00   
31 AUG 2026,SHAKTIPUMP,EQ,SHAKTI PUMPS (I) LTD     ,Listed    ,31 AUG 2026,              10.00,         123397965,            486.40,    60020770176.00
31 AUG 2026,SHALBY,EQ,SHALBY LIMITED           ,Listed    ,31 AUG 2026,              10.00,         108009770,            155.25,    16770676987.90    
31 AUG 2026,SHALPAINTS,BE,SHALIM PAINTS LTD        ,Listed    ,31 AUG 2026,               2.00,          83711178,             80.85,     6767211629.50
31 AUG 2026,SHANKARA,EQ,SHANKARA BLDG PRODUCT LTD,Listed    ,31 AUG 2026,              10.00,          24249326,            146.15,     3543796501.65  
31 AUG 2026,SHANKESH,EQ,SHANKESH JEWELLERS LTD   ,Listed    ,31 AUG 2026,               5.00,         147031420,             93.20,    13706268972.40  
31 AUG 2026,SHANTHALA,SM,SHANTHALA FMCG PRODUCTS L,Listed    ,31 AUG 2026,              10.00,           6698064,             16.60,      111187862.40 
31 AUG 2026,SHANTI,EQ,SHANTI OVERSEAS INDIA LTD,Listed    ,31 AUG 2026,              10.00,          11106000,              6.60,       73188540.00    
31 AUG 2026,SHANTIGEAR,EQ,SHANTHI GEARS LTD        ,Listed    ,31 AUG 2026,               1.00,          76715853,            525.50,    40314180751.50
31 AUG 2026,SHANTIGOLD,EQ,SHANTI GOLD INTERNATION L,Listed    ,31 AUG 2026,              10.00,          76739471,            246.65,    18929325311.55
31 AUG 2026,SHARDACROP,EQ,SHARDA CROPCHEM LTD.     ,Listed    ,31 AUG 2026,              10.00,          90220495,            766.90,    69190097615.50
31 AUG 2026,SHARDAMOTR,EQ,SHARDA MOTOR INDS LTD    ,Listed    ,31 AUG 2026,               2.00,          57407706,            882.90,    50685263627.40
31 AUG 2026,SHARDUL,BE,SHARDUL SECURITIES LTD.  ,Permitted ,31 AUG 2026,               2.00,          87492165,             51.95,     4546092893.40   
31 AUG 2026,SHAREINDIA,EQ,SHARE IND. SECURITIES LTD,Listed    ,31 AUG 2026,               2.00,         217492050,            172.70,    37563051955.50
31 AUG 2026,SHBAJRG,EQ,SHRI BAJRANG ALLIANCE L  ,Permitted ,31 AUG 2026,              10.00,           9000000,            167.20,     1504890000.00   
31 AUG 2026,SHEEL,ST,SHEEL BIOTECH LIMITED    ,Listed    ,31 AUG 2026,              10.00,          20352550,             61.65,     1254734707.50     
31 AUG 2026,SHEETAL,SM,SHEETAL UNIVERSAL LIMITED,Listed    ,31 AUG 2026,              10.00,          11455999,            335.00,     3837759665.00   
31 AUG 2026,SHEKHAWATI,BE,SHEKHAWATI INDUSTRIES LTD,Listed    ,31 AUG 2026,              10.00,          34470000,             16.45,      566686800.00
31 AUG 2026,SHEMAROO,BE,SHEMAROO ENTER. LTD.     ,Listed    ,31 AUG 2026,              10.00,          28730299,            125.00,     3591287375.00  
31 AUG 2026,SHERA,SM,SHERA ENERGY LIMITED     ,Listed    ,31 AUG 2026,              10.00,          24439347,            176.05,     4302547039.35     
31 AUG 2026,SHERVANI,EQ,SHERVANI INDUSTRIAL SYN L,Permitted ,28 AUG 2026,              10.00,           2572973,            306.50,      788616224.50  
31 AUG 2026,SHETHJI,SM,SHREEJI GLOBAL FMCG LTD  ,Listed    ,31 AUG 2026,              10.00,          22760000,            184.50,     4199220000.00   
31 AUG 2026,SHIGAN,SM,SHIGAN QUANTUM TECH LTD  ,Listed    ,31 AUG 2026,              10.00,          20327400,             77.50,     1575373500.00    
31 AUG 2026,SHILCTECH,EQ,SHILCHAR TECHNOLOGIES LTD,Listed    ,31 AUG 2026,              10.00,          11440200,           4042.90,    46251584580.00 
31 AUG 2026,SHILGRAVQ,EQ,SHILP GRAVURES LTD.      ,Permitted ,31 AUG 2026,              10.00,           6149800,            155.85,      958569326.00 
31 AUG 2026,SHILPAMED,EQ,SHILPA MEDICARE LTD      ,Listed    ,31 AUG 2026,               1.00,         195581816,            949.30,   185665817928.80 
31 AUG 2026,SHINDL,EQ,SHARAT INDUSTRIES LTD.   ,Permitted ,31 AUG 2026,              10.00,          39214451,            162.80,     6383720478.30    
31 AUG 2026,SHIPROCKET,EQ,SHIPROCKET LIMITED       ,Listed    ,31 AUG 2026,              10.00,         727577587,            138.90,   101053251058.45
31 AUG 2026,SHIVAAGRO,EQ,SHIVA GLOBAL AGRO INDS. L,Permitted ,31 AUG 2026,              10.00,           9993000,             42.50,      424702500.00 
31 AUG 2026,SHIVACEM,EQ,SHIVA CEMENT LTD.        ,Permitted ,31 AUG 2026,               2.00,         295000000,             16.10,     4755400000.00  
31 AUG 2026,SHIVALIK,BE,SHIVALIK RASAYAN LIMITED ,Listed    ,31 AUG 2026,               5.00,          15750365,            322.20,     5074610099.35  
31 AUG 2026,SHIVAMAUTO,EQ,SHIVAM AUTO.LTD          ,Listed    ,31 AUG 2026,               2.00,         131495219,             17.65,     2318260710.95
31 AUG 2026,SHIVAMILLS,EQ,SHIVA MILLS LIMITED      ,Listed    ,31 AUG 2026,              10.00,           8641808,             62.40,      539162401.10
31 AUG 2026,SHIVASHRIT,SM,SHIVASHRIT FOODS LIMITED ,Listed    ,31 AUG 2026,              10.00,          18269000,            127.00,     2320163000.00
31 AUG 2026,SHIVATEX,EQ,SHIVA TEXYARN LIMITED    ,Listed    ,31 AUG 2026,              10.00,          12962713,            181.15,     2348454714.20  
31 AUG 2026,SHIVAUM,EQ,SHIV AUM STEELS LIMITED  ,Listed    ,31 AUG 2026,              10.00,          13600400,            446.00,     6065778400.00   
31 AUG 2026,SHK,EQ,S H KELKAR AND CO. LTD.  ,Listed    ,31 AUG 2026,              10.00,         138420801,            151.45,    20965214519.45       
31 AUG 2026,SHKSIL,SM,SHRI HARE-KRI SPO IRON L ,Listed    ,31 AUG 2026,              10.00,          19191050,             33.50,      642900175.00    
31 AUG 2026,SHOPERSTOP,EQ,SHOPPERS STOP LIMITED    ,Listed    ,31 AUG 2026,               5.00,         110124746,            383.85,    42271383752.10
31 AUG 2026,SHRADDHA,EQ,SHRADDHA PRIME PROJECTS L,Permitted ,31 AUG 2026,              10.00,          40401000,            165.80,     6699293820.00  
31 AUG 2026,SHRADHA,EQ,SHRADHA REALTY LIMITED   ,Listed    ,31 AUG 2026,               2.00,          80997568,             31.85,     2578962565.10   
